Category,Product Code,EAN Code,Product Name,Product Size,RRP,Price,VAT,Stock Service,Brand,Description,On Promo
"Confectionery, Crisps & Snacks",589631,5010511477227	,PRINCESS MALLOWS 1.00,12 x 150grm,£1.00,£6.39,20.0%,In Stock,Rob Roberts NI Ltd,Princess Mallows Pink & White Marshmallows 150g,No
"Confectionery, Crisps & Snacks",582478,5010511477272	,BARRATT MILK TEETH 1.00,12 x 160grm,£1.00,£6.39,20.0%,In Stock,Rob Roberts NI Ltd,"Find us on: Facebook, Twitter and Instagram",No
"Confectionery, Crisps & Snacks",179145,7622210106988	,MARVELLOUS POPPING CANDY,24 x 47grm,£0.79,£11.99,20.0%,In Stock,Cadbury,BeTreatwise.netCocoa LifePartnering with Fairtrade Foundationwww.cocoalife.org,No
"Confectionery, Crisps & Snacks",112769,7622300743536	,CADBURY DAIRY MILK,48 x 45grm,£0.79,£21.99,20.0%,In Stock,Cadbury,BeTreatwise.netCocoa LifePartnering with Fairtrade Foundationwww.cocoalife.org,No
"Confectionery, Crisps & Snacks",768731,5000159532877	,GALAXY MILK 60P,24 x 42grm,£0.60,£9.29,20.0%,In Stock,Mars Wrigley DAP UK Ltd,60p RRP****Recommended Retail Price,No
"Confectionery, Crisps & Snacks",738921,7613035052024	,AERO MILK BAR,24 x 36grm,£0.85,£8.49,20.0%,In Stock,Nestle UK Ltd,Aero® supports improving the lives of cocoa farmers and quality of cocoa through the Nestlé Cocoa Plan® and by working with the Rainforest Alliance. Learn more: www.nestlecocoaplan.comFind out more at ra.org,No
"Confectionery, Crisps & Snacks",112759,7622210984579	,CADBURY WHOLENUT,48 x 45grm,£0.79,£21.99,20.0%,In Stock,Kraft Foods UK Ltd,BeTreatwise.netCocoa LifePartnering with Fairtrade Foundationwww.cocoalife.org,No
"Confectionery, Crisps & Snacks",112749,7622300743659	,CADBURY FRUIT & NUT,48X49GRM,£0.79,£21.99,20.0%,In Stock,Cadbury,BeTreatwise.netCocoa LifePartnering with Fairtrade Foundationwww.cocoalife.org,No
"Confectionery, Crisps & Snacks",657841,7613034872630	,YORKIE ORIGINAL,24 x 46grm,£0.79,£8.49,20.0%,In Stock,Yorkie,"Learn more: http://www.nestle.co.uk/brandswww.facebook.com/yorkieofficial Good to remember: Enjoying chocolate as  part of a varied, balanced diet and a healthy lifestyle, is  one of life's little pleasures.Cocoa Plan:Supporting farmers for better chocolate. Working with UTZ to support cocoa farmers. Find out more at www.nestlecocoaplan.com.",No
"Confectionery, Crisps & Snacks",769915,7622201149819	,CADBURY WISPA GOLD DUO,32X67GRM,£0.89,£17.29,20.0%,In Stock,Kraft Foods UK Ltd,BeTreatwise.netCocoa LifePartnering with Fairtrade Foundationwww.cocoalife.org,No
"Confectionery, Crisps & Snacks",754276,5012159036521	,TAYTO PICKLED ONION 1.00,16X65GRM,£1.00,£9.39,20.0%,In Stock,Tayto Group Ltd,NA,No
"Confectionery, Crisps & Snacks",657848,5034660520825	,CADBURY WISPA DUO,32X47GRM,£0.89,£17.29,20.0%,In Stock,Cadbury,BeTreatwise.netGet to know your treats1 bar = 6 % of the RI* of kcal*% reference intake of an average adult (8400  kJ / 2000 kcal)Cocoa LifePartnering with Fairtrade Foundationwww.cocoalife.org,No
"Confectionery, Crisps & Snacks",745082,5034660518457	,CAD BOOST DUO,32X63GRM,£0.89,£17.29,20.0%,In Stock,Cadbury,BeTreatwise.netCocoa LifePartnering with Fairtrade Foundationwww.cocoalife.org,No
"Confectionery, Crisps & Snacks",768771,5000159532839	,GALAXY RIPPLE 60P,36 x 33grm,£0.60,£13.89,20.0%,In Stock,Mars Wrigley DAP UK Ltd,60p RRP****Recommended Retail Price,No
"Confectionery, Crisps & Snacks",754275,5012159036484	,TAYTO CHEESE&ONION 1.00,16X65GRM,£1.00,£9.39,20.0%,In Stock,Tayto Group Ltd,NA,No
"Confectionery, Crisps & Snacks",657831,7613034959287	,TOFFEE CRISP,24 x 38grm,£0.85,£8.49,20.0%,In Stock,Nestle UK Ltd,"Learn more at http://www.nestle.co.uk/brands Good to remember: Enjoying chocolate as part of a varied, balanced diet and a healthy lifestyle, is one of life's little pleasures.Cocoa Plan:Toffee Crisp is part of the Nestle Cocoa Plan,  which works with UTZ to ensure a better future for cocoa farmers and even better chocolate for you. Find out more at www.nestlecocoaplan.com",No
"Confectionery, Crisps & Snacks",556285,5000159504492	,TWIX 60P,32 x 50grm,£0.60,£12.49,20.0%,In Stock,Mars Wrigley DAP UK Ltd,Twix Chocolate Biscuit £0.60 PMP Twin Bars 50g,No
"Confectionery, Crisps & Snacks",556280,5000159504492	,TWIX 60P,160X50GRM,£0.60,£59.79,20.0%,In Stock,Mars Wrigley DAP UK Ltd,Twix Chocolate Biscuit £0.60 PMP Twin Bars 50g,No
"Confectionery, Crisps & Snacks",776208,5012159037481	,TAYTO ROLLERS 1.00,16X60GRM,£1.00,£9.39,20.0%,In Stock,Tayto Group Ltd,NA,No
"Confectionery, Crisps & Snacks",497357,5000328583839	,QUAVERS CHEESE,32X20GRM,£0.79,£12.69,20.0%,In Stock,Walkers,Walkers Quavers Cheese Snacks 20g,No
"Confectionery, Crisps & Snacks",754280,5012159035951	,TAYTO ONION RINGS 1.00,16X40GRM,£1.00,£9.39,20.0%,In Stock,Tayto Group Ltd,NA,No
"Confectionery, Crisps & Snacks",754282,5012159036736	,TAYTO SPIRALS BACON 1.00,16X55GRM,£1.00,£9.39,20.0%,In Stock,Tayto Group Ltd,NA,No
"Confectionery, Crisps & Snacks",754281,5012159036019	,TAYTO SAUCERS BBQ 1.00,16X55GRM,£1.00,£9.39,20.0%,In Stock,Tayto Group Ltd,NA,No
"Confectionery, Crisps & Snacks",754279,5012159036774	,TAYTO SPICY BIKERS 1.00,16X60GRM,£1.00,£9.39,20.0%,In Stock,Tayto Group Ltd,NA,No
"Confectionery, Crisps & Snacks",779444,5000328263298	,QUAVERS PRAWN COCKTAIL 6PK,20X16GRM,£1.59,£20.99,20.0%,In Stock,Walkers Ltd,Walkers Quavers Prawn Cocktail Multipack Snacks 6x16g,No
"Confectionery, Crisps & Snacks",779445,5000328262833	,QUAVERS SALT & VINEGAR 6PK,20X16GRM,£1.59,£20.99,20.0%,In Stock,Walkers Ltd,Walkers Quavers Salt & Vinegar Multipack Snacks 6 x 16g,No
"Confectionery, Crisps & Snacks",776209,5012159037443	,TAYTO SPRING ONION 1.00,16X65GRM,£1.00,£9.39,20.0%,In Stock,Tayto Group Ltd,NA,No
"Confectionery, Crisps & Snacks",754292,5012159036385	,TAYTO PRAWN COCKTAIL 1.00,16X65GRM,£1.00,£9.39,20.0%,In Stock,Tayto Group Ltd,NA,No
"Confectionery, Crisps & Snacks",767262,50658053	,HALLS CHERRY S/FREE,240X32GRM,£0.69,£97.77,20.0%,In Stock,Halls,NA,No
"Confectionery, Crisps & Snacks",555068,5000159504669	,SNICKERS 60P,48 x 48grm,£0.60,£18.49,20.0%,In Stock,Mars Wrigley DAP UK Ltd,Snickers Chocolate £0.60 PMP Bar 48g,No
"Confectionery, Crisps & Snacks",754277,5012159036408	,TAYTO SMOKY BACON 1.00,16X65GRM,£1.00,£9.39,20.0%,In Stock,Tayto Group Ltd,NA,No
"Confectionery, Crisps & Snacks",754278,5012159036507	,TAYTO WUSTER SAUCE 1.00,16X65GRM,£1.00,£9.39,20.0%,In Stock,Tayto Group Ltd,NA,No
"Confectionery, Crisps & Snacks",767261,50985098	,HALLS EXTRA STRONG MENTHOL,20X33.GRM,£0.69,£9.49,20.0%,In Stock,Halls,Halls Extra Strong Menthol Action 33.5g,No
"Confectionery, Crisps & Snacks",767260,50985098	,HALLS EXTRA STRONG MENTHOL,240X33.GRM,£0.69,£107.22,20.0%,In Stock,Halls,Halls Extra Strong Menthol Action 33.5g,No
"Confectionery, Crisps & Snacks",625651,5034660011859	,HALLS SOOTHERS STRAWBERRY,20 x 45grm,£0.74,£9.29,20.0%,In Stock,Kraft Foods UK Ltd,Halls Soothers Strawberry Flavour 45g,No
"Confectionery, Crisps & Snacks",625641,5034660011842	,HALLS SOOTHERS PEACH,20 x 45grm,£0.74,£9.29,20.0%,In Stock,Kraft Foods UK Ltd,Halls Soothers Peach & Raspberry Flavour 45g,No
"Confectionery, Crisps & Snacks",625611,5010455063142	,HALLS SOOTHERS BLACKCURRANT,20 x 45grm,£0.74,£9.29,20.0%,In Stock,Halls,Halls Soothers Blackcurrant Juice Sweets 45g,No
"Confectionery, Crisps & Snacks",625591,5010455063135	,HALLS SOOTHERS CHERRY,20 x 45grm,£0.74,£9.29,20.0%,In Stock,Halls,Halls Soothers Cherry Flavour 45g,No
"Confectionery, Crisps & Snacks",677682,5010478211575	,CRYSTAL MINTS BAG 3KG,2 x 3kgm,£12.68,£15.99,20.0%,In Stock,Swizzels Matlow,Swizzels Crystal Mints,No
"Confectionery, Crisps & Snacks",677728,5010478266483	,CRYSTAL FRUITS BAG,1 x 3kgm,£12.68,£7.99,20.0%,In Stock,Swizzels Matlow,Swizzels Crystal Fruits,No
"Confectionery, Crisps & Snacks",677680,5010478266483	,CRYSTAL FRUITS BAG,2 x 3kgm,£12.68,£15.99,20.0%,In Stock,Swizzels Matlow,Swizzels Crystal Fruits,No
"Confectionery, Crisps & Snacks",674213,5010478211575	,CRYSTAL MINTS BAG 3KG,1 x 3kgm,£12.68,£7.99,20.0%,In Stock,Swizzels Matlow,Swizzels Crystal Mints,No
"Confectionery, Crisps & Snacks",436249,5000159479653	,M&MS PEANUT BAG 1.00,16X82GRM,£1.00,£10.49,20.0%,In Stock,M&M's,M&M's,No
"Confectionery, Crisps & Snacks",785420,5900951293610	,M&MS BROWNIE 1.00,16X70GRM,£1.00,£10.49,20.0%,In Stock,Mars Wrigley DAP UK Ltd,M&M's Brownie Chocolate £1 PMP Treat Bag 70g,No
"Confectionery, Crisps & Snacks",436250,5000159479677	,M&MS CHOCOLATE BAG 1.00,16X82GRM,£1.00,£10.49,20.0%,In Stock,M&M's,M&M's Chocolate £1 PMP Treat Bag 82g,No
"Confectionery, Crisps & Snacks",775406,5900951291593	,M&MS SALTED CARAMEL 1.00,16X70GRM,£1.00,£10.49,20.0%,In Stock,Mars Wrigley DAP UK Ltd,£1 RRP****Recommended Retail Price,No
"Confectionery, Crisps & Snacks",655760,5900951271540	,M&MS MIXED 1.00,16 x 80grm,£1.00,£10.49,20.0%,In Stock,Mars Wrigley DAP UK Ltd,M&M's Mix Chocolate £1 PMP Treat Bag 80g,No
"Confectionery, Crisps & Snacks",688660,5000159511599	,MALTESER BUTTONS 1.00,20X68GRM,£1.00,£12.99,20.0%,In Stock,Mars Wrigley DAP UK Ltd,Maltesers Buttons Chocolate £1 PMP Treat Bag 68g,No
"Confectionery, Crisps & Snacks",545972,5000159500920	,M&MS CRISPY 1.00,16X77GRM,£1.00,£10.49,20.0%,In Stock,Mars Wrigley DAP UK Ltd,www.mymms.co.uk,No
"Confectionery, Crisps & Snacks",658010,50251001	,POLO SPEARMINT ROLL,32X34GRM,£0.59,£10.19,20.0%,In Stock,Polo,"Remember to enjoy POLO® as part of a varied, balanced  diet and a healthy lifestyle.Can't get enough minty refreshment? Visit us at www.nestle.co.uk.",No
"Confectionery, Crisps & Snacks",658011,50251797	,POLO SUGAR FREE MINTS,32X34GRM,£0.59,£10.19,20.0%,In Stock,Polo,"Remember to enjoy POLO® as part of a varied, balanced  diet and a healthy lifestyle.Can't get enough minty refreshment? Visit us at www.nestle.co.uk.",No
"Confectionery, Crisps & Snacks",785422,5000159537926	,MALTESER ORANGE 1.00,20X68GRM,£1.00,£12.99,20.0%,In Stock,Mars Wrigley DAP UK Ltd,£1 RRP****Recommended Retail Price,No
"Confectionery, Crisps & Snacks",658000,50189779	,POLO ORIGINAL ROLL,32X34GRM,£0.59,£10.19,20.0%,In Stock,Polo,"Remember to enjoy POLO® as part of a varied, balanced  diet and a healthy lifestyle.Can't get enough minty refreshment? Visit us at www.nestle.co.uk.",No
"Confectionery, Crisps & Snacks",767263,50658053	,HALLS CHERRY S/FREE,20X32GRM,£0.69,£9.49,20.0%,In Stock,Halls,NA,No
"Confectionery, Crisps & Snacks",446617,5000159485920	,MALTESER TEASER BAR 1.00,23X100GRM,£1.00,£15.69,20.0%,In Stock,Mars Wrigley DAP UK Ltd,Maltesers Teasers Chocolate £1 PMP Bar 100g,No
"Confectionery, Crisps & Snacks",446096,5900951255687	,GALAXY SALTED CARAMEL 1.00,24 x 135grm,£1.00,£15.99,20.0%,In Stock,Mars Wrigley DAP UK Ltd,Galaxy Salted Caramel Chocolate £1 PMP Bar 135g,No
"Confectionery, Crisps & Snacks",428902,5900951250903	,GALAXY HONEYCOMB 1.00,24X114GRM,£1.00,£15.99,20.0%,In Stock,Galaxy,£1 RRP****Recommended Retail Price,No
"Confectionery, Crisps & Snacks",108816,5000159458719	,GALAXY 1.00,24X110GRM,£1.00,£15.99,20.0%,In Stock,Mars Wrigley DAP UK Ltd,£1 RRP**** Recommended Retail Price,No
"Confectionery, Crisps & Snacks",775496,5000159533058	,GALAXY ORANGE 1.00,24X110GRM,£1.00,£15.99,20.0%,In Stock,Mars Wrigley DAP UK Ltd,£1 RRP****Recommended Retail Price,No
"Confectionery, Crisps & Snacks",108814,5000159458733	,GALAXY COOKIE CRUMB 1.00,24X114GRM,£1.00,£15.99,20.0%,In Stock,Mars Wrigley DAP UK Ltd,£1 RRP****Recommended Retail Price,No
"Confectionery, Crisps & Snacks",504031,5000159491334	,GALAXY COUNTERS 1.00 TREAT BAG,20X78GRM,£1.00,£12.99,20.0%,In Stock,Mars Wrigley DAP UK Ltd,£1 RRP****Recommended Retail Price,No
"Confectionery, Crisps & Snacks",503997,5000159491495	,GALAXY MINSTRELS 1.00 TREAT BAG,20 x 80grm,£1.00,£12.99,20.0%,In Stock,Mars Wrigley DAP UK Ltd,£1 RRP****Recommended Retail Price,No
"Confectionery, Crisps & Snacks",503982,5000159491419	,REVELS TREAT BAG 1.00,20X71GRM,£1.00,£12.99,20.0%,In Stock,Mars Wrigley DAP UK Ltd,Check out the website: www.revels.co.uk,No
"Confectionery, Crisps & Snacks",108815,5900951139246	,GALAXY CARAMEL 1.00,24 x 135grm,£1.00,£15.99,20.0%,In Stock,Galaxy,Galaxy Caramel Chocolate £1 PMP Bar 135g,No
"Confectionery, Crisps & Snacks",516925,5900951260506	,GALAXY CRISPY 1.00,24X102GRM,£1.00,£15.99,20.0%,In Stock,Mars Wrigley DAP UK Ltd,Galaxy Crispy Chocolate £1 PMP Bar 102g,No
"Confectionery, Crisps & Snacks",553571,5012035950606	,HARIBO FIZZY BUBBLEGUM 1.00,12 x 160grm,£1.00,£6.99,20.0%,In Stock,Haribo Ltd,HARIBO Bubblegum Bottles Z!NG Bag 160g £1PM,No
"Confectionery, Crisps & Snacks",553559,5012035950132	,HARIBO TANGFASTICS 1.00,12 x 160grm,£1.00,£6.99,20.0%,In Stock,Haribo Ltd,HARIBO Tangfastics Bag 160g £1PM,No
"Confectionery, Crisps & Snacks",553548,5012035950040	,HARIBO STARMIX 1.00,12 x 160grm,£1.00,£6.99,20.0%,In Stock,Haribo Ltd,HARIBO Starmix Bag 160g £1PM,No
"Confectionery, Crisps & Snacks",551074,7622210683106	,M/BASS TANGY WINEGUMS 1.00,12 x 165grm,£1.00,£6.29,20.0%,In Stock,Kraft Foods UK Ltd,BeTreatwise.net,No
"Confectionery, Crisps & Snacks",538918,7622210654175	,M/BASS WINEGUMS 1.00,12 x 165grm,£1.00,£6.29,20.0%,In Stock,Kraft Foods UK Ltd,Maynards Bassetts Wine Gums £1 Sweets Bag 165g,No
"Confectionery, Crisps & Snacks",530600,7622210654212	,M/BASS SPORTS MIX 1.00,12 x 165grm,£1.00,£6.29,20.0%,In Stock,Kraft Foods UK Ltd,BeTreatwise.net,No
"Confectionery, Crisps & Snacks",530597,7622210654274	,M/BASS MIDGET GEMS 1.00,12 x 160grm,£1.00,£6.29,20.0%,In Stock,Kraft Foods UK Ltd,BeTreatwise.net,No
"Confectionery, Crisps & Snacks",764269,5000159531146	,TWIX 3PK 1.00,24 x 135grm,£1.00,£16.59,20.0%,In Stock,Mars Wrigley DAP UK Ltd,3x2 for £1 RRP****Recommended Retail Price,No
"Confectionery, Crisps & Snacks",530323,7622210654199	,M/BASS JELLY BABIES 1.00,12 x 165grm,£1.00,£6.29,20.0%,In Stock,Kraft Foods UK Ltd,BeTreatwise.net,No
"Confectionery, Crisps & Snacks",521066,5010478602373	,SQUASHIES S/CHERRY&APPLE1.00,12X131GRM,£1.00,£5.99,20.0%,In Stock,Swizzels Matlow,Swizzels Drumstick Squashies Sour Cherry & Apple Flavour,No
"Confectionery, Crisps & Snacks",656012,5010478638143	,LOADSA LOLLIES 1.00,12 x 135grm,£1.00,£6.49,20.0%,In Stock,Swizzels Matlow,"Win VIP Tours of the Swizzels FactoryPlus 10,000 Mr. Swizzels soft toys to be won!Find the Golden Love HeartsAre you one of the lucky ones?If you've found a golden love hearts roll in your pack, let us know at swizzels.com/vip. Simply enter your secret code from inside the golden roll, fill in the form and upload a photo.Win a VIP TourWin a Wonderfully Fantastical VIP Tour of the Swizzels FactoryBe the boss for the day, discover how our delicious sweets are made and create your own marvellously magical treats.5 VIP Factory Tours to be WonMore Chances to WinHaven't found a golden love hearts roll?No problem! You could still be a winner. There are  10,000 Mr. Swizzels soft toys to be won instantly! Simply enter your details and batch code for a chance to win!Visit swizzels.com/vip or scan the QR code.GB, 18+ only. Open 01/06/21 - 31/05/22.Internet access and purchase required.For full T&Cs, see swizzels.com/vip",No
"Confectionery, Crisps & Snacks",656011,5010478681477	,LOADSA SWEETS 1.00,12 x 135grm,£1.00,£6.49,20.0%,In Stock,Swizzels Matlow,"Find the Golden Love HeartsWin VIP tours of the Swizzels Factory plus 10,000 Mr. Swizzels soft toys to be won!Are  you one of the lucky ones?If you've found a golden Love Hearts roll in your pack, let us know at swizzels.com/vip. Simply enter your secret code from inside the golden roll, fill in the form and upload a photo.Win a VIP TourWin wonderfully  fantastical VIP tour of the Swizzels FactoryBe the boss for  the day, discover how our delicious sweets are made and create your own marvellously magical treats.5 VIP Factory tours  to be wonMore Chances to WinHaven't found a golden Love Hearts roll?No problem! You could still be a winner. There are 10,000 Mr. Swizzels soft toys to be won instantly! Simply enter your details and batch code for a chance to win!Visit swizzels.com/vipGB, 18+ only. Open 01/06/21 - 31/05/22. Internet access and purchase required. For full T&Cs. see swizzels/com/vip",No
"Confectionery, Crisps & Snacks",656010,5010478364714	,LOADSA CHEWS 1.00,12 x 135grm,£1.00,£6.49,20.0%,In Stock,Swizzels Matlow,Swizzels Loadsa Chews 135g,No
"Confectionery, Crisps & Snacks",613810,5012035950842	,HARIBO PINBALLS 1.00,12 x 140grm,£1.00,£6.99,20.0%,In Stock,Haribo Ltd,MAOAM Pinballs Bag 140g £1PM,No
"Confectionery, Crisps & Snacks",613751,5012035950941	,MAOAM JOYSTIXX 1.00,12 x 140grm,£1.00,£6.99,20.0%,In Stock,Haribo Ltd,MAOAM Joystixx Bag 140g £1PM,No
"Confectionery, Crisps & Snacks",606971,5012035949754	,HARIBO MAOAM STRIPES 1.00,12 x 140grm,£1.00,£6.99,20.0%,In Stock,Haribo Ltd,MAOAM Stripes Bag 140g £1PM,No
"Confectionery, Crisps & Snacks",581521,5410358442097	,HARIBO CHAMALLOWS 1.00,12 x 140grm,£1.00,£6.99,20.0%,In Stock,Haribo Ltd,HARIBO Chamallows Pink & White Bag 140g £1PM,No
"Confectionery, Crisps & Snacks",556248,5012035950149	,HARBIO JELLY BABIES 1.00,12 x 160grm,£1.00,£6.99,20.0%,In Stock,Haribo Ltd,HARIBO Jelly Babies Bag 160g £1PM,No
"Confectionery, Crisps & Snacks",555519,5012035950408	,HARBIO GOLD BEARS 1.00,12 x 160grm,£1.00,£6.99,20.0%,In Stock,Haribo Ltd,HARIBO Goldbears Bag 160g,No
"Confectionery, Crisps & Snacks",915761,5012035962364	,HARIBO WINE GUMS 1.00,12 x 160grm,£1.00,£6.99,20.0%,In Stock,Haribo Ltd,HARIBO Wine Gums Bag 160g £1PM,No
"Confectionery, Crisps & Snacks",915760,5012035963521	,HARIBO RAINBOW ZING 1.00,12 x 130grm,£1.00,£6.99,20.0%,In Stock,Haribo Ltd,HARIBO Rainbow Strips Z!ng 130g,No
"Confectionery, Crisps & Snacks",554699,5012035950231	,HARIBO SUPERMIX 1.00,12 x 160grm,£1.00,£6.99,20.0%,In Stock,Haribo Ltd,HARIBO Supermix Bag 160g £1PM,No
"Confectionery, Crisps & Snacks",555517,5012035950453	,HARBIO GIANT STRAWBS 1.00,12 x 160grm,£1.00,£6.99,20.0%,In Stock,Haribo Ltd,HARIBO Giant Strawbs Bag 160g £1PM,No
"Confectionery, Crisps & Snacks",915759,5012035968588	,HARIBO BALLA BITES 1.00,12 x 160grm,£1.00,£6.99,20.0%,In Stock,Haribo Ltd,HARIBO Balla Bites 160g,No
"Confectionery, Crisps & Snacks",915758,5012035968694	,HARIBO SODA ZING 1.00,12 x 160grm,£1.00,£6.99,20.0%,In Stock,Haribo Ltd,HARIBO Soda Twist Z!NG 160g,No
"Confectionery, Crisps & Snacks",499689,80799672	,TIC TAC CHERRY COLA MIXERS,NA,NA,NA,20.0%,Out of Stock,Ferrero Uk Ltd,Tic Tac Mixers Cherry Cola 18g,No
"Confectionery, Crisps & Snacks",790349,7613287228765	,FRUIT PASTILLE VEGAN 1.00,10X114GRM,£1.00,£5.29,20.0%,In Stock,Nestle UK Ltd,"Visit us at www.rowntrees.co.uk, www.facebook.com/rowntrees or www.twitter.com/rowntrees",No
"Confectionery, Crisps & Snacks",773476,5034660522485	,CADBURYS CHOC ECLAIR 1.00,12 x 130grm,£1.00,£6.29,20.0%,In Stock,Cadbury,Cadbury Eclairs Classic £1 Chocolate Bag 130g,No
"Confectionery, Crisps & Snacks",769513,5010478497818	,SQUASHIES RHUB&CUST 1.00,12X131GRM,£1.00,£5.99,20.0%,In Stock,Swizzels Matlow,Swizzels Drumstick Squashies Rhubarb & Custard Flavor,No
"Confectionery, Crisps & Snacks",756068,8593893752917	,ROWNTREE RANDOMS 1.00#,10X120GRM,£1.00,£5.29,20.0%,In Stock,Nestle UK Ltd,"Visit us at www.rowntrees.co.uk, www.facebook.com/rowntrees or www.twitter.com/rowntrees",No
"Confectionery, Crisps & Snacks",760160,5012035959982	,HARIBO FUNNY MIX 1.00,12 x 160grm,£1.00,£6.99,20.0%,In Stock,Haribo Ltd,HARIBO Funny Mix Bag 160g £1PM,No
"Confectionery, Crisps & Snacks",760159,5012035960759	,HARIBO MAO MIX 1.00,12 x 140grm,£1.00,£6.99,20.0%,In Stock,Haribo Ltd,MAOAM MaoMixx Bag 140g £1PM,No
"Confectionery, Crisps & Snacks",761174,5000328205939	,DORITOS CHILLI 1.00,NA,NA,NA,0.0%,Out of Stock,Walkers Ltd,"Doritos is partnering with easyJet holidays to jet-set you away from the everyday on an unforgettable package holiday - with flights, accommodation, beach holiday transfers and 23kg baggage - all ATOL protected! From the clubs of Ibiza to the golden dunes of Morocco, enjoy our bold, intense Doritos flavours and full-on crunch, now with a chance to win  a voucher for a great value easyJet holiday of your choice on every pack. How to Enter: 1. Purchase a promotional pack 2. Scan QR code or visit doritos.co.uk/holiday 3. Enter your  code starting with ‘GB' (found in the best before box) 4. Find out if you've won instantly (ROI residents must answer qualifying questions) Terms & Conditions: UK & ROI, 18+ only.  Instant Win: Enter between 10:00 GMT 23/02/22 - 22:00 BST 23/05/22. Wrap Up Draw: 22:01 BST 23/05/22 - 23:59 BST 23/08/22. Purchase necessary. ROI participants must correctly answer qualifying question for chance to win. Instant Win Prizes: 1080 Prizes to be won, 12 each day: 1 x £2,000 easyJet holidays Voucher, 11 x £500 easyJet holidays Vouchers. Wrap Up Draw Prizes: 10 x £500 easyJet holidays Vouchers. In ROI all  prizes € cash equivalent. Prizes allocated by a random winning moment every hour between 10:00 and 22:00 each day to 23/05/22. All entries received during the Wrap Up Draw will be  entered into a prize draw. All prizes will be won. Retain packaging. Internet access required. Max 1 entry per person per hour and 1 Prize per person. Visit walkers.co.uk/holiday for full T&Cs, prize details & NI NPN info.",No
"Confectionery, Crisps & Snacks",180062,5010478649811	,SWIZZELS DRUMSTICK LOLLI#S 10P,NA,NA,NA,20.0%,Out of Stock,Swizzels Matlow,Swizzels Drumstick Lolly Raspberry and,No
"Confectionery, Crisps & Snacks",622369,5000201999511	,CADBURY FLAKE 99,1X144PK,£20.93,£12.99,20.0%,In Stock,Cadbury,Cadbury Flake 99 Chocolate Bar 144 x 8.25g,No
"Confectionery, Crisps & Snacks",761974,5012159037191	,TAYTO SNACK ATTACK 8PK,NA,NA,NA,20.0%,Out of Stock,Tayto Group Ltd,Head to www.tayto.com to arrange a tour!FacebookTwitterInstagram,No
"Confectionery, Crisps & Snacks",763906,4009900534970	,SKITTLES GIANT FRUIT,NA,NA,NA,20.0%,Out of Stock,Mars Wrigley DAP UK Ltd,Skittles Giants Fruit Sweets Bag 45g,No
"Confectionery, Crisps & Snacks",180130,5021202551430	,ALMA WHITE MICE,NA,NA,NA,20.0%,Out of Stock,Rob Roberts NI Ltd,Alma White Mice 120 Pieces,No
"Confectionery, Crisps & Snacks",764268,5000159531207	,MARS 3PK 1.00,22X122GRM,£1.00,£14.99,20.0%,In Stock,Mars Wrigley DAP UK Ltd,Mars Chocolate Bars £1 PMP Multipack 3 x 39.4g,No
"Confectionery, Crisps & Snacks",426697,8723400770497	,MENTOS MINT BAGS 1.00,12 x 135grm,£1.00,£7.99,20.0%,In Stock,Mentos,For diet suitability information please go to www.mentos.co.uk/products,No
"Confectionery, Crisps & Snacks",426696,8723400770473	,MENTOS FRUIT BAGS 1.00,12 x 135grm,£1.00,£7.99,20.0%,In Stock,Mentos,Mentos Fruit Bag 135g,No
"Confectionery, Crisps & Snacks",176581,5010478468917	,SQUASHIES DRUMSTICKS 1.00,12X131GRM,£1.00,£5.99,20.0%,In Stock,Swizzels,Swizzels Drumstick Squashies Original Raspberry &,No
"Confectionery, Crisps & Snacks",695842,5012035957995	,HARBIO SQUIDGLETS 1.00#,12 x 160grm,£1.00,£6.99,20.0%,In Stock,Haribo Ltd,HARIBO Squidglets Bag 160g,No
"Confectionery, Crisps & Snacks",756067,7613036873932	,ROWNTREE MIXED 1.00#,10X120GRM,£1.00,£5.29,20.0%,In Stock,Nestle UK Ltd,"Visit us at www.rowntrees.co.uk, www.facebook.com/rowntrees or www.twitter.com/rowntrees",No
"Confectionery, Crisps & Snacks",764267,5000159531221	,SNICKERS 3PK 1.00,22X129GRM,£1.00,£14.99,20.0%,In Stock,Mars Wrigley DAP UK Ltd,3 for £1 RRP****Recommended Retail Price,No
"Confectionery, Crisps & Snacks",554167,5010478354692	,SQUASHIES BUBBLEGUM 1.00,12X131GRM,£1.00,£5.99,20.0%,In Stock,Swizzels Matlow,Swizzels Drumstick Squashies Bubblegum Flavour,No
"Confectionery, Crisps & Snacks",503980,5000159491600	,MALTESERS TREAT BAG 1.00,24 x 68grm,£1.00,£15.69,20.0%,In Stock,Mars Wrigley DAP UK Ltd,Maltesers Chocolate £1 PMP Treat Bag 68g,No
"Confectionery, Crisps & Snacks",497362,5000328590929	,WOTSITS CHEESY SNACKS,32X23GRM,£0.79,£12.69,20.0%,In Stock,Walkers,Walkers Wotsits Really Cheesy Snacks 22.5g,No
"Confectionery, Crisps & Snacks",555062,5000159504522	,BOUNTY 60P,24 x 57grm,£0.60,£9.29,20.0%,In Stock,Mars Wrigley DAP UK Ltd,Bounty Coconut,No
"Confectionery, Crisps & Snacks",555061,5000159504645	,MARS BARS 60P,48 x 51grm,£0.60,£18.49,20.0%,In Stock,Mars Wrigley DAP UK Ltd,Mars Chocolate £0.60 PMP Bar 51g,No
