Category,Product Code,EAN Code,Product Name,Product Size,RRP,Price,VAT,Stock Service,Brand,Description,On Promo
"Confectionery, Crisps & Snacks",916848,7622201640439	,CADBURY ONE MYSTERY BAR,NA,NA,NA,20.0%,Out of Stock,Kraft Foods UK Ltd,"BeTreatwise.netCocoa LifePartnering with Fairtrade Foundationwww.cocoalife.orgSolve for a Chance to WinSolve the mystery flavour for a chance to win a mystery prize.Unwrap another mystery with Mystery Bar 02UK, ROI & Channel Islands,  18+ only. 10:00 11/07/22 - 17:00 07/10/22. Purchase one or both of the Cadbury Mystery Bars (Mystery Bar 01; Mystery Bar 02), then visit mysterybars.cadbury.co.uk and guess the flavour of one or both of the bars and complete the online form providing your details (full name, address, phone number, email address), place of purchase and which Mystery Bar your  guess is for. If you guess correctly, you will be entered into the Prize Draw. Prizes: 2 winners to each win either 1 x  £/€5k bespoke holiday or 1 x £/€5k cash prize or 1 x £/€5k bespoke adventure holiday. Prize to be randomly allocated as  part of the mystery. 1 prize per Mystery Bar Flavour (01 & 02). Retain receipt. Internet access required. Max 1 entry per person per day per bar (Mystery Bar Flavour (01, 02)). Max 1 Prize per person. Exclusions to holidays may apply. Visit mysterybars.cadbury.co.uk/terms-and-conditions for full T&Cs, Prize details and NI NPN. Promoter: Mondelez Europe Services GmbH - UK Branch, Cadbury House, Sanderson Road, Uxbridge, UB8 1DH.",No
"Confectionery, Crisps & Snacks",322468,7622210106421	,CADBURY DOUBLE DECKER BAR,NA,NA,NA,20.0%,Out of Stock,Cadbury,BeTreatwise.netCocoa LifePartnering with Fairtrade Foundationwww.cocoalife.org,No
"Confectionery, Crisps & Snacks",754060,4014400912746	,WERTHERS CREAMY 1.00,12X110GRM,£1.00,£8.29,20.0%,In Stock,Werther's Original,Werther's Original Creamy Filling 110g,No
"Confectionery, Crisps & Snacks",122311,5000237073995	,KP CHOC DIPS 3PK,8X3PK,£1.59,£8.99,0.0%,In Stock,KP,KP Choc Dips Original 3 Pack,No
"Confectionery, Crisps & Snacks",754056,4014400921731	,WERTHERS ECLAIRS 1.00,12 x 100grm,£1.00,£8.29,20.0%,In Stock,Tennant & Ruttle,Werther's Original Eclairs 100g,No
"Confectionery, Crisps & Snacks",775496,5000159533058	,GALAXY ORANGE 1.00,24X110GRM,£1.00,£16.29,20.0%,In Stock,Mars Wrigley DAP UK Ltd,£1 RRP****Recommended Retail Price,No
"Confectionery, Crisps & Snacks",754057,4014400918953	,WERTHERS ORIGINAL 1.00,12X110GRM,£1.00,£8.29,20.0%,In Stock,Werther's Original,Werther's Original Butter Candies 110g,No
Soft Drinks,915886,5054267012301	,ORANGINA 1.25,12X420MLS,£1.25,£8.49,20.0%,In Stock,Suntory GB Ltd,Orangina Sparkling Fruit Drink Orange 420ml PMP £1.25,No
"Confectionery, Crisps & Snacks",516925,5900951260506	,GALAXY CRISPY 1.00,24X102GRM,£1.00,£16.29,20.0%,In Stock,Mars Wrigley DAP UK Ltd,Galaxy Crispy Chocolate £1 PMP Bar 102g,No
Soft Drinks,693000,6001048003323	,APPLETISER APPLE,12X275MLS,£1.39,£9.59,20.0%,In Stock,Appletiser,Appletiser 275ml Glass Bottle,No
"Confectionery, Crisps & Snacks",116097,5034660522775	,CADBURY STARBAR,32X49GRM,£0.79,£14.49,20.0%,In Stock,Cadbury,BeTreatwise.netGet to know your treats1 bar = 12 % of  the RI* of kcal*% reference intake of an average adult (8400 kJ / 2000 kcal)Cocoa LifePartnering with Fairtrade Foundationwww.cocoalife.org,No
"Confectionery, Crisps & Snacks",446617,5000159485920	,MALTESER TEASER BAR 1.00,23X100GRM,£1.00,£16.29,20.0%,In Stock,Mars Wrigley DAP UK Ltd,Maltesers Teasers Chocolate £1 PMP Bar 100g,No
Soft Drinks,916003,613008730710	,ARIZONA PEACH ICED TEA,6 x 500mls,£1.99,£7.99,0.0%,In Stock,Clearline Distribution Ltd,Arizona Original Brand Iced Tea 6 x 500ml,No
Soft Drinks,916002,613008739058	,ARIZONA MUNCHO MANGO TEA,6 x 500mls,£1.99,£7.99,0.0%,In Stock,Clearline Distribution Ltd,AriZona Mucho Mango Fruit Juice Cocktail 500ml,No
Soft Drinks,916001,613008730734	,ARIZONA GREEN TEA HONEY,6 x 500mls,£1.99,£7.99,0.0%,In Stock,Clearline Distribution Ltd,AriZona Original Green Tea with Honey 500ml,No
Soft Drinks,790682,40608174	,7UP REGULAR,24 x 500mls,£1.29,£15.99,20.0%,In Stock,Britvic Northern Ireland,7UP Regular Lemon & Lime Bottle 24 x 500ml,No
Soft Drinks,656341,5449000235947	,FUZE TEA LEMON LEMONGRASS BOTTLE,12 x 500mls,£1.49,£9.69,20.0%,In Stock,Coca Cola HBC Northern Ireland,Sustainably Sourced Tea...our quality tea extracts come from specially selected farms independently certified to be helping the economic development of local communities. Find out more on www.fuzetea.com/ie,No
Soft Drinks,695636,5391521831682	,CLUB ZERO LEMON#,24 x 500mls,£1.39,£16.49,20.0%,In Stock,Britvic Northern Ireland,Club Zero Lemon Bottle 500ml,No
Soft Drinks,535534,5019547001109	,SPARKLING ICE KIWI STRAWBERRY,12 x 500mls,£1.25,£7.49,20.0%,In Stock,Richmond Marketing NI Ltd,Sparkling Ice Kiwi Strawberry Flavoured Sparkling Water 500ml,No
Soft Drinks,508020,5019547001116	,SPARKLING ICE ORNG/MANGOWTR,12 x 500mls,£1.25,£7.49,20.0%,In Stock,Richmond Marketing NI Ltd,Sparkling Ice Orange Mango Flavoured Sparkling Water 500ml,No
Soft Drinks,508017,5019547001093	,SPARKLING ICE BLK R/BRY SPARKLING,12 x 500mls,£1.25,£7.49,20.0%,In Stock,Richmond Marketing NI Ltd,NA,No
Soft Drinks,557283,5011020101757	,FRUICE PURE ORANGE JUICEDRINK,12 x 330mls,£1.49,£8.99,20.0%,In Stock,Fruice,Fruice 100% Pure Orange Juice from Concentrate 330ml,No
Soft Drinks,746335,5060221203630	,GRENADE FUDGE BROWNIE DRINK,8X330MLS,£2.29,£12.99,0.0%,In Stock,Protamino Nutrition Ltd,Trusted by sport. Note for tested athletes: This product is certified with the Informed-Sport programme and therefore suitable for use by drug tested athletes and military personnel.www.informed-sport.com,No
Soft Drinks,746332,5060221203968	,GRENADE WHITE CHOC PROTEIN DRINK,8X330MLS,£2.29,£12.99,0.0%,In Stock,Protamino Nutrition Ltd,Trusted by sport. Note for tested athletes: This product is certified with the Informed-Sport programme and therefore suitable for use by drug tested athletes and military personnel.www.informed-sport.com,No
Soft Drinks,556926,54493049	,OASIS ZERO SUMMER FRUITSBOTTLE,24 x 500mls,£1.49,£15.49,20.0%,In Stock,Oasis,Oasis Zero Summer Fruits 500ml,No
Soft Drinks,557276,5011020101771	,FRUICE CRANBERRY JUICE DRINK,12 x 330mls,£1.49,£8.99,20.0%,In Stock,Fruice,Fruice Cranberry 330ml,No
Soft Drinks,793685,8002270146527	,SAN PELL LEMON 6PK#,4 x 330mls,£4.75,£10.89,20.0%,In Stock,Sanpellegrino,San Pellegrino Lemon 6x330ml,No
Soft Drinks,547158,8002270366857	,SAN PELL GRAPEFRUIT CAN,4 x 330mls,£4.75,£10.89,20.0%,In Stock,DISCOUNT COMMODITY SUPPLIES LT,San Pellegrino Grapefruit 4x6x330ml,No
Soft Drinks,101342,5011026701647	,CLUB SODA WATER,12 x 850mls,£1.00,£7.29,20.0%,In Stock,Club,Club Mixers Soda Water 850ml,No
Soft Drinks,761703,5391521831880	,CLUB TONIC WATER,12 x 850mls,£1.00,£7.29,20.0%,In Stock,Britvic Northern Ireland,Club Tonic Water Bottle 850ml,No
Soft Drinks,697994,5011020102976	,FRUICE JUICY APPLE + BLACKCURRANT,24 x 250mls,£0.69,£6.99,20.0%,In Stock,Fruice Juicy,Fruice Juicy Apple and Blackcurrant 250ml,No
Soft Drinks,651610,5060163290392	,AQUA TWIST SCREW CAP WATER,12 x 500mls,£0.35,£1.69,20.0%,In Stock,DISCOUNT COMMODITY SUPPLIES LT,NA,No
Soft Drinks,445524,5010386102767	,SUKIE STRAWBERRY,10 x 500mls,£0.79,£3.79,20.0%,In Stock,Dromona Quality Foods,Supports local farmers - with every pack purchased,No
Soft Drinks,663659,50925834	,KULANA ORANGE,27 x 200mls,£0.42,£5.99,20.0%,In Stock,Kulana,A Package from Greatview,No
Soft Drinks,663651,50925827	,KULANA APPLE,27 x 200mls,£0.42,£5.49,20.0%,In Stock,Kulana,A Package from Greatview,No
Soft Drinks,207486,5011026008319	,MI WADI NAS ORANGE&PINEAPPLE,12 x 1ltr,£1.89,£12.99,20.0%,In Stock,Mi Wadi,Enjoy as part of a varied and balanced diet and a healthy lifestyle.,No
Soft Drinks,445523,5010386101463	,SUKIE ORANGE,10 x 500mls,£0.79,£3.79,20.0%,In Stock,Dromona Quality Foods,Supports local farmers purchased - with every pack purchased,No
Soft Drinks,445522,5010386102293	,SUKIE APPLE & BLACKCURRANT,10 x 500mls,£0.79,£3.79,20.0%,In Stock,Dromona Quality Foods,Dale Farm Sukie Apple & Blackcurrant 500ml,No
Soft Drinks,403708,50018475	,SUKIE APPLE & BLACKCURRANT,20X250MLS,£0.39,£4.49,20.0%,In Stock,Dale Farm,Thank you for choosing dale farm and supporting your local farmers.,No
Soft Drinks,403705,50021277	,SUKIE ORANGE,20X250MLS,£0.39,£4.49,20.0%,In Stock,Dale Farm,Thank you for choosing dale farm and supporting your local farmers.,No
Soft Drinks,915880,5054267012196	,RIBENA SPK R/BERRY 1.19,12 x 500mls,£1.19,£7.99,20.0%,In Stock,Suntory GB Ltd,Ribena Sparkling Raspberry 500ml PMP £1.19,No
Soft Drinks,498252,5449000132499	,FANTA ORANGE BOTTLE,8X1.7LTR,£1.69,£9.49,20.0%,In Stock,Coca Cola HBC Northern Ireland,Fanta Orange 1.75L,No
Soft Drinks,434258,5011026566550	,CLUB ORANGE BOTTLE,12 x 1.25ltr,£1.79,£13.69,20.0%,In Stock,Club,Club Orange Bottle 1.25L,No
Soft Drinks,498238,5449000215734	,FANTA LEMON,8X1.7LTR,£1.69,£9.49,20.0%,In Stock,Coca Cola HBC Northern Ireland,Fanta Lemon 1.75L,No
Soft Drinks,915879,5054267012189	,RIBENA SPK B/CURRANT 1.19,12 x 500mls,£1.19,£7.99,20.0%,In Stock,Suntory GB Ltd,Ribena Sparkling Blackcurrant 500ml PMP £1.19,No
Soft Drinks,407884,5449000104885	,SPRITE ZERO,8 x 2ltr,£1.69,£9.49,20.0%,In Stock,Sprite,Sprite Lemon-Lime No Sugar 2L,No
Soft Drinks,207488,5011026008227	,MI WADI NAS BLACKCURRANT,12 x 1ltr,£1.89,£12.99,20.0%,In Stock,Mi Wadi,Enjoy as part of a varied and balanced diet and a healthy lifestyle.,No
Soft Drinks,767450,5054267010154	,RIBENA BLACKCURRANT 1.50,6 x 600mls,£1.50,£5.79,20.0%,In Stock,Suntory GB Ltd,Ribena Blackcurrant Squash 600ml PMP £1.50,No
Soft Drinks,110446,5011026701760	,MI WADI NAS LIME,12 x 1ltr,£1.89,£12.99,20.0%,In Stock,Mi Wadi,Enjoy as part of a varied and balanced diet and a healthy lifestyle.,No
Soft Drinks,720360,5000147030149	,ROB NAS APPLE&B/CURRANT,12 x 1ltr,£1.29,£11.29,20.0%,In Stock,Robinsons,ROBINSONS Apple & Blackcurrant 1 Litre,No
Soft Drinks,684579,106845796	,MI WADI NAS ORANGE,12 x 1ltr,£1.89,£12.99,20.0%,In Stock,Britvic Northern Ireland,Enjoy as part of a varied and balanced diet and a healthy lifestyle.,No
Soft Drinks,741418,5000147030002	,ROB NAS ORANGE&PINEAPPLE,12 x 1ltr,£1.29,£11.29,20.0%,In Stock,Robinsons,Robinsons Orange & Pineapple No Added Sugar Squash 1L,No
Soft Drinks,721864,5000147030156	,ROB NAS SUMMER FRUIT,12 x 1ltr,£1.29,£11.29,20.0%,In Stock,Robinsons,ROBINSONS Summer Fruits 1 Litre,No
Soft Drinks,271853,5011026008173	,MI WADI ORANGE,12 x 1ltr,£1.89,£12.99,20.0%,In Stock,Mi Wadi,Enjoy as part of a varied and balanced diet and a healthy lifestyle.,No
Soft Drinks,224854,5000147030125	,ROB NAS ORANGE,12 x 1ltr,£1.29,£11.29,20.0%,In Stock,Robinsons,ROBINSONS Real Fruit Orange 1 Litre,No
Soft Drinks,791668,4060800304841	,7UP REGULAR,12 x 1.2ltr,£1.29,£9.49,20.0%,In Stock,Britvic Northern Ireland,7UP Lemon & Lime Bottle 1.25L,No
Soft Drinks,196249,41990201008	,BALLYGOWAN SPARKLING,8 x 2ltr,£1.00,£4.99,20.0%,In Stock,Britvic Northern Ireland,Did You Know?Sustainability is important to us at Ballygowan.,No
Soft Drinks,196239,41990200018	,BALLYGOWAN STILL,8 x 2ltr,£1.00,£4.99,20.0%,In Stock,Britvic Northern Ireland,Did You Know?Sustainability is important to us at Ballygowan.,No
Soft Drinks,783714,5011026359039	,C&C PINEAPPLE SUGAR FREE,8 x 2ltr,£1.49,£6.99,20.0%,In Stock,C&C,C&C Pineappleade Sugar Free 2 Litres,No
Soft Drinks,783713,5000368090229	,C&C BROWN LEMONADE,8 x 2ltr,£1.49,£6.99,20.0%,In Stock,C&C,C&C Brown Lemonade Bottle 2L,No
Soft Drinks,783715,5011026340068	,C&C RASPBERRYADE SUGAR FREE,8 x 2ltr,£1.49,£6.99,20.0%,In Stock,C&C,C&C Sugar Free Raspberryade 2 Litres,No
Soft Drinks,449600,40822938	,FANTA ORANGE BOTTLE,24 x 500mls,£1.39,£14.69,20.0%,In Stock,Fanta,Fanta Orange 500ml,No
Soft Drinks,382631,5449000011527	,FANTA ORANGE CAN,24 x 330mls,£0.79,£9.49,20.0%,In Stock,Fanta,Fanta Orange 330ml,No
Soft Drinks,536328,5011026295436	,7UP FREE,12 x 1.25ltr,£1.29,£9.49,20.0%,In Stock,7UP,7Up Free Lemon & Lime Bottle 1.25L,No
Soft Drinks,616016,5011026348897	,PEPSI MAX,12 x 1.25ltr,£1.29,£9.49,20.0%,In Stock,Pepsi,Pepsi Max Sugar Free Cola Bottle 1.25L,No
Soft Drinks,783711,5000368001003	,C&C WHITE LEMONADE,8 x 2ltr,£1.49,£6.99,20.0%,In Stock,C&C,C&C Lemonade Bottle 2L,No
Soft Drinks,916265,5000112656879	,POWERADE 1.00,15 x 500mls,£1.00,£9.29,20.0%,In Stock,Coca Cola HBC Northern Ireland,Consume as part of a balanced diet and healthy lifestyle.,No
Soft Drinks,392626,5449000014535	,SPRITE CANS,24 x 330mls,£0.79,£9.49,20.0%,In Stock,Sprite,"A Chance to Win Prizes for your Chill SpaceCollect, Play on Coke App for chance to Win (Chill Time Prizes). ROI &  NI 18+. Purchase & enter pin code under ring pull in downloaded Coke App. 30.05-24.07.22. Play games for a chance to win weekly Draw Prizes 2xTablet, 4xSpeakers, 2xBeanbag Lounger, 3x Wearable blanket, 1xSmart lighting kit, 5x Wireless headphones, 10x LED strip light prizes available each week (draw dates in App). Not all prizes may be won. Max 42 entries to the Weekly draws in total. 1 win/person/prize type. Mop Up  draw for 1x Speaker 25.07-04.09.22 Excl. apply. Full T&Cs: sprite.ie/chilltime.Promoter: Coca-Cola Ireland",No
Soft Drinks,317714,9002490200381	,RED BULL SUGAR FREE CAN 4PK,6 x 250mls,£4.99,£17.99,20.0%,In Stock,Richmond Marketing NI Ltd,"Red Bull Energy Drink, Sugar Free, 250ml (4 Pack)",No
Soft Drinks,779478,5000382111429	,RUBICON ORG/MANGO 1.29 RAW,12 x 500mls,£1.29,£7.69,20.0%,In Stock,Tennant & Ruttle,"Rubicon Raw Energy Orange & Mango 500ml, PMP, £1.29",No
Soft Drinks,509781,5449000051547	,COCA COLA ORIGINAL CAN 6PACK,4 x 330mls,£4.99,£12.89,20.0%,In Stock,Coca-Cola,Coca-Cola 6 x 330ml,No
Soft Drinks,786661,5060608749362	,BPM SOUR TWIST 1.15,24 x 500mls,£1.15,£12.99,20.0%,In Stock,Coca Cola HBC Northern Ireland,bpm Refreshing Boost Energy Sour Twist 500ml,No
Soft Drinks,779479,5000382111344	,RUBICON RASP/B/BRY 1.29 RAW,12 x 500mls,£1.29,£7.69,20.0%,In Stock,Tennant & Ruttle,"Rubicon Raw Energy Raspberry & Blueberry 500ml, PMP, £1.29",No
Soft Drinks,449610,90495724	,LILT BOTTLE,24 x 500mls,£1.39,£14.69,20.0%,In Stock,Lilt,Lilt Fruit Crush Pineapple & Grapefruit 500ml,No
Soft Drinks,241793,9002490100490	,RED BULL ENERGY DRINK CAN 4 PACK,6 x 250mls,£5.99,£18.99,20.0%,In Stock,Richmond Marketing NI Ltd,"Red Bull Energy Drink, 250ml (4 Pack)",No
Soft Drinks,527558,5449000006004	,FANTA LEMON,24 x 330mls,£0.79,£9.49,20.0%,In Stock,Fanta,Fanta Icy Lemon 330ml Can,No
Soft Drinks,195530,5026791542203	,DEEP RIVERROCK SPARKLINGWATER BTL,24 x 500mls,£0.69,£6.49,20.0%,In Stock,Deep RiverRock,Deep RiverRock Refresh Sparkling Water 500ml,No
Soft Drinks,498253,5449000215574	,LILT,8X1.7LTR,£1.69,£9.49,20.0%,In Stock,Coca Cola HBC Northern Ireland,Lilt Fruit Crush Pineapple & Grapefruit 1.75L,No
Soft Drinks,431621,54491069	,SPRITE CONTOUR,24 x 500mls,£1.39,£14.69,20.0%,In Stock,Sprite,"A Chance to Win Prizes for your Chill SpaceCollect, Play on Coke App for chance to WIN (CHILL TIME PRIZES). ""ROI & NI 18+. Purchase & enter pin codeunder label in downloaded  Coke App.30.05-240722, Play games for a chance to win weekly Draw Prizes 2xTablet,4xSpeakers, 2xBeanbag Lounger, 3x Wearable blanket, 1xSmart lighting kit, 5x Wireless headphones,  10x LED strip light prizes available each week (draw dates in App). Not all prizes may be won. Max 42 entries to the Weekly draws in total 1 win/person/prize type. Mop Up draw for  1x Speaker 25.07-04.09.22 ExcL apply. Full T&Cs: sprite.ie/chilltime. Promoter: Coca-Cola Ireland",No
Soft Drinks,536802,3254385005359	,CRISTALINE WATER 6PK,4 x 500mls,£1.69,£3.29,20.0%,In Stock,Interactive Irl Ltd,Cristaline Spring Water 6 x 500ml,No
Soft Drinks,547528,4199005001	,BALLYGOWAN STILL,24 x 500mls,£0.79,£6.99,20.0%,In Stock,Britvic Northern Ireland,Ballygowan Still Natural Mineral Water 500ml,No
Soft Drinks,768074,5029396322782	,FENTIMANS CURIOSTY COLA,12X275MLS,£1.49,£10.99,20.0%,In Stock,Fentimans,For more information visit www.fentimans.com.,No
Soft Drinks,697389,5029396222334	,FENTIMANS GINGER BEER GLASS BOTTLE,12X275MLS,£1.49,£10.99,20.0%,In Stock,TENNENTS NI LTD,For more information visit www.fentimans.com.,No
Soft Drinks,195520,5026791543002	,DEEP RIVERROCK STILL WATER BOTTLE,24 x 500mls,£0.69,£6.49,20.0%,In Stock,Deep RiverRock,Deep RiverRock Refresh Still Water 500ml,No
Soft Drinks,915931,5000382112723	,IRN BRU XTRA 1.00,12 x 500mls,£1.00,£7.49,20.0%,In Stock,Tennant & Ruttle,IRN-BRU Xtra No Sugar 500ml Bottle PMP £1,No
Soft Drinks,915930,5000382112686	,IRN BRU 1.00,12 x 500mls,£1.00,£7.49,20.0%,In Stock,Tennant & Ruttle,IRN-BRU 500ml Bottle PMP £1,No
Soft Drinks,275003,5099483007588	,BALLYGOWAN STILL WATER SPORTS BTL,12 x 1ltr,£1.29,£7.49,20.0%,In Stock,Ballygowan,Ballygowan Still Irish Mineral Water Sports Bottle 1L,No
Soft Drinks,915635,5449000265173	,FANTA GRAPE ZERO,24 x 330mls,£0.79,£9.49,20.0%,In Stock,Coca Cola HBC Northern Ireland,FANTA Grape 330ml,No
Soft Drinks,740665,5029396738576	,FENTIMANS ROSE LEMONADE,12X275MLS,£1.49,£10.99,20.0%,In Stock,TENNENTS NI LTD,For more information visit www.fentimans.com,No
Soft Drinks,407887,5449000109613	,SPRITE NO SUGAR,24 x 500mls,£1.39,£14.69,20.0%,In Stock,Sprite,Discover more: sweetcomeswithsour.sprite.com,No
Soft Drinks,195540,54492493	,FANTA LEMON CONTOUR,24 x 500mls,£1.39,£14.69,20.0%,In Stock,Fanta,Fanta Lemon 500ml,No
Soft Drinks,436119,5391521830364	,CLUB ZERO ORANGE,24 x 500mls,£1.39,£16.49,20.0%,In Stock,Club,Club Zero Orange Bottle 500ml,No
Soft Drinks,516923,5449000106704	,SPRITE NO SUGAR CAN,24 x 330mls,£0.79,£9.49,20.0%,In Stock,Coca Cola HBC Northern Ireland,Discover More: sweetcomeswithsour.sprite.com,No
Soft Drinks,915458,5410438037953	,YAZOO BANANA NAS,6 x 200mls,£2.00,£8.99,0.0%,In Stock,GM Marketing,A varied and balanced diet is important as part of a healthy lifestyle.,No
Fresh & Chilled Goods,743605,5060072990079	,MASH DIRECT TURNIP,1 x 400grm,£1.49,£0.99,0.0%,In Stock,MASH DIRECT,Mash Direct Mashed Turnip 400g,No
Soft Drinks,115080,5026791543507	,RIVER ROCK 15/12 SPORT,15 x 750mls,£0.99,£6.69,20.0%,In Stock,Deep RiverRock,Deep RiverRock Hydrate Still Water 750ml,No
Soft Drinks,915297,5391516884082	,TIPPERARY LEMON & LIME WATER,12 x 750mls,£1.00,£5.99,20.0%,In Stock,TENNENTS NI LTD,Tipperary Lemon & Lime Flavoured Still Water 750ml,No
Soft Drinks,176391,5011026701791	,BALLYGOWAN SPORT 11+4FREE,15 x 750mls,£0.89,£7.29,20.0%,In Stock,Ballygowan,Water subjected to an authorised ozone-enriched air oxidation technique.,No
Soft Drinks,115518,5099483050003	,BALLYGOWAN SPARKLING,24 x 500mls,£0.79,£6.99,20.0%,In Stock,Ballygowan,Did You Know?Sustainability is important to us at Ballygowan.,No
Soft Drinks,764342,5099618118844	,TIPPERARY LEMON&LIME,12 x 500mls,£0.89,£5.49,20.0%,In Stock,TENNENTS NI LTD,Tipperary Lemon & Lime Sparkling Flavoured Water 500ml,No
Soft Drinks,684971,5026791562454	,RIVER ROCK LEMON & LIME,15 x 500mls,£0.89,£6.69,20.0%,In Stock,Deep RiverRock,Deep RiverRock Lemon & Lime Sparkling Water Drink 500ml,No
Soft Drinks,684970,5026791562584	,RIVER ROCK FOREST FRUITS,15 x 500mls,£0.89,£6.69,20.0%,In Stock,Deep RiverRock,Deep RiverRock Forest Fruits Sparkling Water Drink 500ml,No
Fresh & Chilled Goods,724293,5010386077003	,DROMONA CROWN,NA,NA,NA,0.0%,Out of Stock,Dromona,Crown 500g,No
Soft Drinks,662531,3057640319648	,VOLVIC TOF S/F STRAWBERRY,12 x 500mls,£0.79,£5.49,20.0%,In Stock,Volvic,"We are carbon neutral, with touch of fruit, you are helping Volvic to support sustainable agriculture projects in  several countries****For more information visit www.volvic.co.ukCarbon Trust - Carbon Neutral",No
Fresh & Chilled Goods,164396,5011255291650	,COLERAINE MED CHEDDAR,NA,NA,NA,0.0%,Out of Stock,Coleraine,Coleraine Medium Cheddar 200g,No
Soft Drinks,662523,3057640319723	,VOLVIC TOF S/F LEM&LIME,12 x 500mls,£0.79,£5.49,20.0%,In Stock,Volvic,"We Care About NatureWe are carbon neutral, with touch  of fruit, you are helping Volvic to support sustainable agriculture projects in several countries****For more information visit www.volvic.co.ukCarbon Trust, Carbon Neutral",No
Soft Drinks,665346,5391521831057	,CLUB ORANGE BOTTLE,8X1.75LTR,£2.49,£12.99,20.0%,In Stock,Britvic Northern Ireland,Club Orange Bottle 1.75L,No
Soft Drinks,915296,5391516884068	,TIPPERARY STRAWBERRY WATER,12 x 750mls,£1.00,£5.99,20.0%,In Stock,TENNENTS NI LTD,Tipperary Strawberry Flavoured Still Water 750ml,No
Soft Drinks,251514,8717700002402	,7UP FREE,8 x 2ltr,£1.99,£9.49,20.0%,In Stock,7UP,7UP Free Lemon & Lime Bottle 2L,No
Fresh & Chilled Goods,786915,5099839696275	,BUTCHERS PRIME ANGUS BURGER 7OZ,NA,NA,NA,0.0%,Out of Stock,Kepak,NA,No
Fresh & Chilled Goods,916996,2050867000000	,B/S TIED RUMP (AVG 3KG),NA,NA,NA,0.0%,Out of Stock,Kepak,NA,No
Soft Drinks,637119,5011026701180	,MI WADI D/C NAS BLACKCURRANT,12 x 1ltr,£1.59,£11.99,20.0%,In Stock,Mi Wadi,Enjoy as part of a varied and balanced diet and a healthy lifestyle.,No
Soft Drinks,637049,5011026701173	,MI WADI D/C NAS ORANGE,12 x 1ltr,£1.59,£11.99,20.0%,In Stock,Mi Wadi,Enjoy as part of a varied and balanced diet and a healthy lifestyle.,No
Soft Drinks,916710,5414150410544	,BARISTA LATTE CAN,12 x 250mls,£1.00,£7.99,0.0%,In Stock,GM Marketing,Barista Coffee Co. Caffè Latte 250ml,No
Fresh & Chilled Goods,914962,8711118018970	,PEKA POTATO GRATIN WITH TRUFFLE,NA,NA,NA,0.0%,Out of Stock,Musgrave Foodservice Ltd,NA,No
Soft Drinks,764383,5391516883436	,TIPPERARY LEMON & LIME,6 x 1.5ltr,£1.49,£5.29,20.0%,In Stock,TENNENTS NI LTD,Tipperary Lemon & Lime Flavoured Still Water 1.5L,No
Soft Drinks,764382,5391516883412	,TIPPERARY STRAWBERRY,6 x 1.5ltr,£1.49,£5.29,20.0%,In Stock,TENNENTS NI LTD,Tipperary Strawberry Flavoured Still Water 1.5L,No
Soft Drinks,760407,3057640407598	,VOLVIC TOF SUMMER FRUITS,6 x 1.5ltr,£1.49,£5.29,20.0%,In Stock,Richmond Marketing NI Ltd,Volvic Touch of Fruit Low Sugar Summer Fruits Natural  Flavoured Water 1.5L,No
Soft Drinks,447752,5011020103539	,RIVER ROCK STILL,12 x 1ltr,£0.99,£7.29,20.0%,In Stock,Coca Cola HBC Northern Ireland,Deep RiverRock Perform Still Water 1 Litre,No
Soft Drinks,662522,3057640316098	,VOLVIC TOF S/F LEMON&LIME,6 x 1.5ltr,£1.49,£5.29,20.0%,In Stock,Volvic,**for more information visit wwwvolvic.co.uk,No
Soft Drinks,103149,5011026005592	,PEPSI MAX,8 x 2ltr,£2.29,£9.99,20.0%,In Stock,Pepsi,Pepsi Max Sugar Free Cola Bottle 2L,No
Soft Drinks,637109,5011026701197	,MI WADI D/C NAS ORG/PINE,12 x 1ltr,£1.59,£11.99,20.0%,In Stock,Mi Wadi,Enjoy as part of a varied and balanced diet and a healthy lifestyle.,No
Soft Drinks,917136,5391521833150	,CLUB LEMON,8X1.75LTR,£1.99,£9.99,20.0%,In Stock,Britvic Northern Ireland,Club Lemon Bottle 1.75L,No
Soft Drinks,916711,5414150410551	,BARISTA CARAMEL LATTE,12 x 250mls,£1.00,£7.99,0.0%,In Stock,GM Marketing,Barista Coffee Co. Caramel Latte 250ml,No
Soft Drinks,916266,5000112656800	,COCA COLA 3.95 TWIN,3 x 1.5ltr,£3.95,£8.29,20.0%,In Stock,Coca Cola HBC Northern Ireland,Coca-Cola Original Taste 2 x 1.5L,No
Soft Drinks,916382,5000112656824	,COKE ZERO TWIN 3.95,3 x 2ltr,£3.95,£8.29,20.0%,In Stock,Coca Cola HBC Northern Ireland,Coca-Cola Zero Sugar 2 x 2L,No
Soft Drinks,916381,5000112656817	,DIET COKE TWIN 3.95,3 x 2ltr,£3.95,£8.29,20.0%,In Stock,Coca Cola HBC Northern Ireland,Diet Coke 2 x 2L,No
Soft Drinks,915537,5391521832788	,CLUB ZERO ORANGE,8X1.7LTR,£1.99,£9.99,20.0%,In Stock,Britvic Northern Ireland,Club Zero Orange Bottle 1.75L,No
Soft Drinks,755864,5011020103591	,FRUICE JUICY ORANGE,NA,NA,NA,20.0%,Out of Stock,Coca Cola HBC Northern Ireland,Fruice Juicy Orange Juice Drink with Added Vitamins 250ml,No
